Entry,Gene Names
G2Q329,MYCTH_2294872
G2Q330,MYCTH_2313396
G2Q331,MYCTH_2294878
G2Q332,MYCTH_2055546
G2Q333,MYCTH_2294886
G2Q335,MYCTH_2294895
G2Q336,MYCTH_2294897
G2Q337,MYCTH_2141489
G2Q339,MYCTH_2313405
G2Q341,MYCTH_2114422
G2Q342,MYCTH_105777
G2Q343,MYCTH_2313408
G2Q346,MYCTH_2122366
G2Q348,MYCTH_2294934
G2Q349,MYCTH_2294938
G2Q353,MYCTH_2294947
G2Q354,MYCTH_2106347
G2Q358,MYCTH_2294962
G2Q360,MYCTH_2294970
G2Q361,MYCTH_2294977
G2Q362,MYCTH_2294980
G2Q363,MYCTH_113912
G2Q364,MYCTH_2294987
G2Q366,MYCTH_2294994
G2Q367,MYCTH_98955
G2Q368,MYCTH_2294996
G2Q370,MYCTH_2294999
G2Q371,MYCTH_76126
G2Q374,MYCTH_2141513
G2Q375,MYCTH_2123216
G2Q376,MYCTH_2123217
G2Q377,MYCTH_77342
G2Q379,MYCTH_2296814
G2Q381,MYCTH_2296820
G2Q382,MYCTH_77354
G2Q384,MYCTH_2076293
G2Q385,MYCTH_40990
G2Q386,MYCTH_2051606
G2Q387,MYCTH_2123230
G2Q388,MYCTH_2046431
G2Q389,MYCTH_2296837
G2Q392,MYCTH_2296844
G2Q393,MYCTH_2296847
G2Q396,MYCTH_2313786
G2Q397,MYCTH_2296859
G2Q398,MYCTH_2296861
G2Q399,MYCTH_2033463
G2Q3A0,MYCTH_2296866
G2Q3A1,MYCTH_2107102
G2Q3A3,MYCTH_2107104
G2Q3A4,MYCTH_2296873
G2Q3A5,MYCTH_91802
G2Q3A6,MYCTH_2296875
G2Q3A8,MYCTH_2313790
G2Q3A9,MYCTH_2296883
G2Q3B1,MYCTH_2296887
G2Q3B2,MYCTH_2296889
G2Q3B4,MYCTH_2296892
G2Q3B5,MYCTH_2296894
G2Q3B6,MYCTH_43727
G2Q3B7,MYCTH_2050974
G2Q3B8,MYCTH_63778
G2Q3B9,MYCTH_2296904
G2Q3C0,MYCTH_2123265
G2Q3C1,MYCTH_2296905
G2Q3C2,MYCTH_2028710
G2Q3C3,MYCTH_2296912
G2Q3C5,MYCTH_2296915
G2Q3C6,MYCTH_2123273
G2Q3C7,MYCTH_99686
G2Q3C8,MYCTH_2298750
G2Q3C9,MYCTH_97762
G2Q3D0,MYCTH_2298752
G2Q3D1,MYCTH_38704
G2Q3D2,MYCTH_59946
G2Q3D3,MYCTH_2050486
G2Q3D5,MYCTH_2298770
G2Q3D7,MYCTH_2298773
G2Q3D8,MYCTH_2298783
G2Q3D9,MYCTH_2298784
G2Q3E0,MYCTH_2298789
G2Q3E3,MYCTH_2298796
G2Q3E4,MYCTH_2298798
G2Q3E5,MYCTH_2298799
G2Q3E6,MYCTH_2298800
G2Q3E7,MYCTH_2298801
G2Q3E9,MYCTH_2298808
G2Q3F0,MYCTH_2298809
G2Q3F3,MYCTH_86076
G2Q3F4,MYCTH_2298820
G2Q3F5,MYCTH_2298824
G2Q3F7,MYCTH_2298826
G2Q3F8,MYCTH_2124155
G2Q3F9,MYCTH_2298833
G2Q3G0,MYCTH_2314164
G2Q3G1,MYCTH_2298840
G2Q3G2,MYCTH_2298841
G2Q3G3,MYCTH_2298844
G2Q3G5,MYCTH_2298848
G2Q3G6,MYCTH_2115983
G2Q3G7,MYCTH_2298852
G2Q3G8,MYCTH_113066
G2Q3G9,MYCTH_2298860
G2Q3H0,MYCTH_2298863
G2Q3H1,MYCTH_2298867
G2Q3H3,MYCTH_2298873
G2Q3H4,MYCTH_2298874
G2Q3H5,MYCTH_2298875
G2Q3H6,MYCTH_2298876
G2Q3H7,MYCTH_2037146
G2Q3H8,MYCTH_2124177
G2Q3H9,MYCTH_89710
G2Q3I0,MYCTH_2124179
G2Q3I2,MYCTH_2295015
G2Q3I3,MYCTH_2295017
G2Q3I4,MYCTH_2295019
G2Q3I5,MYCTH_2295020
G2Q3I6,MYCTH_2295025
G2Q3I7,MYCTH_43573
G2Q3I8,MYCTH_2295033
G2Q3I9,MYCTH_2295034
G2Q3J0,MYCTH_2114467
G2Q3J1,MYCTH_2295037
G2Q3J2,MYCTH_2295038
G2Q3J3,MYCTH_2295039
G2Q3J5,MYCTH_2295044
G2Q3J6,MYCTH_2141524
G2Q3J7,MYCTH_2295050
G2Q3K0,MYCTH_2313432
G2Q3K1,MYCTH_2295064
G2Q3K3,MYCTH_2295068
G2Q3K5,MYCTH_91076
G2Q3K6,MYCTH_2050269
G2Q3K7,MYCTH_91077
G2Q3K8,MYCTH_2295071
G2Q3K9,MYCTH_2040280
G2Q3L0,MYCTH_2295074
G2Q3L1,MYCTH_2295075
G2Q3L2,MYCTH_2295076
G2Q3L4,MYCTH_2295083
G2Q3L6,MYCTH_2295089
G2Q3L8,MYCTH_2295092
G2Q3L9,MYCTH_98992
G2Q3M0,MYCTH_2295096
G2Q3M3,MYCTH_2295100
G2Q3M4,MYCTH_105822
G2Q3M5,MYCTH_2295106
G2Q3M8,MYCTH_2313446
G2Q3M9,MYCTH_2295112
G2Q3N0,MYCTH_2313449
G2Q3N1,MYCTH_2295119
G2Q3N2,MYCTH_2295120
G2Q3N3,MYCTH_2295124
G2Q3N4,MYCTH_2295128
G2Q3N5,MYCTH_2295130
G2Q3N6,MYCTH_2296918
G2Q3N7,MYCTH_2107129
G2Q3N9,MYCTH_2296924
G2Q3P0,MYCTH_63795
G2Q3P2,MYCTH_2296933
G2Q3P5,MYCTH_2296936
G2Q3P6,MYCTH_2296937
G2Q3P7,MYCTH_2296938
G2Q3P8,MYCTH_2296939
G2Q3Q1,MYCTH_2296946
G2Q3Q2,MYCTH_2313806
G2Q3Q3,MYCTH_2141997
G2Q3Q5,MYCTH_2123297
G2Q3Q6,MYCTH_2296956
G2Q3Q7,MYCTH_2296957
G2Q3Q8,MYCTH_2296959
G2Q3R0,MYCTH_2296962
G2Q3R1,MYCTH_2123303
G2Q3R2,MYCTH_2296965
G2Q3R3,MYCTH_2296969
G2Q3R5,MYCTH_2055104
G2Q3R7,MYCTH_2296978
G2Q3R8,MYCTH_2123311
G2Q3R9,MYCTH_77476
G2Q3S1,MYCTH_2296992
G2Q3S2,MYCTH_2296994
G2Q3S3,MYCTH_63866
G2Q3S4,MYCTH_2296996
G2Q3S6,MYCTH_44053
G2Q3S7,MYCTH_2107169
G2Q3S8,MYCTH_2297002
G2Q3T1,MYCTH_2297010
G2Q3T2,MYCTH_2297012
G2Q3T3,MYCTH_77492
G2Q3T4,MYCTH_2107175
G2Q3T5,MYCTH_2297018
G2Q3T7,MYCTH_2052693
G2Q3T8,MYCTH_2297028
G2Q3U0,MYCTH_2049318
G2Q3U1,MYCTH_104959
G2Q3U3,MYCTH_40310
G2Q3U4,MYCTH_2116000
G2Q3U5,MYCTH_2298890
G2Q3U6,MYCTH_2298893
G2Q3U8,MYCTH_2298895
G2Q3V0,MYCTH_97707
G2Q3V3,MYCTH_2298909
G2Q3V5,MYCTH_2314181
G2Q3V6,MYCTH_2298914
G2Q3V7,MYCTH_2298916
G2Q3V9,MYCTH_2038387
G2Q3W0,MYCTH_2298920
G2Q3W1,MYCTH_2298921
G2Q3W2,MYCTH_2298922
G2Q3W3,MYCTH_2086470
G2Q3W4,MYCTH_37752
G2Q3W6,MYCTH_2053582
G2Q3W8,MYCTH_2298928
G2Q3W9,MYCTH_2298929
G2Q3X0,MYCTH_2107928
G2Q3X1,MYCTH_2298931
G2Q3X2,MYCTH_2298934
G2Q3X3,MYCTH_2298937
G2Q3X5,MYCTH_2298940
G2Q3X6,MYCTH_2124216
G2Q3X7,MYCTH_2298945
G2Q3X8,MYCTH_104945
G2Q3X9,MYCTH_2298951
G2Q3Y0,MYCTH_2124220
G2Q3Y1,MYCTH_2298952
G2Q3Y3,MYCTH_2298956
G2Q3Y4,MYCTH_2124224
G2Q3Y5,MYCTH_2298958
G2Q3Y6,MYCTH_2132689
G2Q3Y7,MYCTH_89669
G2Q3Y8,MYCTH_2298968
G2Q3Y9,MYCTH_2298970
G2Q3Z4,MYCTH_2087754
G2Q3Z5,MYCTH_2295135
G2Q3Z6,MYCTH_2295138
G2Q3Z7,MYCTH_2295141
G2Q3Z9,MYCTH_2295145
G2Q401,MYCTH_2295152
G2Q402,MYCTH_2295153
G2Q403,MYCTH_2295154
G2Q404,MYCTH_2295155
G2Q405,MYCTH_2295158
G2Q406,MYCTH_2087774
G2Q407,MYCTH_2295162
G2Q408,MYCTH_2295164
G2Q409,MYCTH_2295168
G2Q411,MYCTH_2295174
G2Q412,MYCTH_2295176
G2Q413,MYCTH_2295177
G2Q414,MYCTH_2295178
G2Q415,MYCTH_2295180
G2Q418,MYCTH_2295186
G2Q419,MYCTH_2114542
G2Q421,MYCTH_2295193
G2Q422,MYCTH_2295196
G2Q423,MYCTH_2295198
G2Q424,MYCTH_105847
G2Q426,MYCTH_2295207
G2Q428,MYCTH_2295218
G2Q432,MYCTH_2295239
G2Q433,MYCTH_2295242
G2Q434,MYCTH_2295243
G2Q436,MYCTH_2295248
G2Q437,MYCTH_2295250
G2Q438,MYCTH_2295253
G2Q439,MYCTH_2122496
G2Q440,MYCTH_2295254
G2Q441,MYCTH_2295255
G2Q442,MYCTH_2295256
G2Q443,MYCTH_2295258
G2Q444,MYCTH_2295261
G2Q445,MYCTH_2295266
G2Q446,MYCTH_2295268
G2Q447,MYCTH_2297030
G2Q448,MYCTH_2297033
G2Q450,MYCTH_2297035
G2Q451,MYCTH_2297038
G2Q453,MYCTH_2050220
G2Q457,MYCTH_2115286
G2Q458,MYCTH_2123347
G2Q460,MYCTH_2313825
G2Q461,MYCTH_2107194
G2Q464,MYCTH_2052357
G2Q466,MYCTH_2297066
G2Q467,MYCTH_2054051
G2Q468,MYCTH_2297068
G2Q471,MYCTH_2297077
G2Q472,MYCTH_2132220
G2Q473,MYCTH_2297080
G2Q474,MYCTH_91894
G2Q475,MYCTH_2297081
G2Q476,MYCTH_2297082
G2Q478,MYCTH_2297085
G2Q479,MYCTH_2297087
G2Q480,MYCTH_114482
G2Q481,MYCTH_2297089
G2Q482,MYCTH_2132225
G2Q485,MYCTH_91906
G2Q486,MYCTH_110640
G2Q487,MYCTH_106343
G2Q489,MYCTH_2297116
G2Q490,MYCTH_2123382
G2Q491,MYCTH_2297117
G2Q492,MYCTH_2042961
G2Q493,MYCTH_2297118
G2Q494,MYCTH_2297119
G2Q496,MYCTH_44065
G2Q497,MYCTH_106346
G2Q498,MYCTH_44996
G2Q499,MYCTH_2297125
G2Q4A0,MYCTH_2297126
G2Q4A2,MYCTH_2298981
G2Q4A4,MYCTH_2298984
G2Q4A6,MYCTH_2298988
G2Q4A7,MYCTH_2298990
G2Q4B3,MYCTH_2299001
G2Q4B8,MYCTH_2299010
G2Q4B9,MYCTH_2299012
G2Q4C0,MYCTH_2299014
G2Q4C1,MYCTH_2299018
G2Q4C2,MYCTH_2299021
G2Q4C3,MYCTH_2107968
G2Q4C5,MYCTH_2299025
G2Q4C6,MYCTH_2299026
G2Q4C7,MYCTH_2314200
G2Q4C8,MYCTH_2299031
G2Q4C9,MYCTH_40930
G2Q4D2,MYCTH_2299035
G2Q4D3,MYCTH_2299037
G2Q4D5,MYCTH_2299040
G2Q4D6,MYCTH_2299041
G2Q4D7,MYCTH_2299042
G2Q4D8,MYCTH_2107979
G2Q4D9,MYCTH_2299043
G2Q4E0,MYCTH_2314205
G2Q4E1,MYCTH_97642
G2Q4E2,MYCTH_109638
G2Q4E4,MYCTH_2299061
G2Q4E5,MYCTH_2299064
G2Q4E6,MYCTH_2299066
G2Q4E8,MYCTH_2299068
G2Q4E9,MYCTH_2299070
G2Q4F0,MYCTH_2314212
G2Q4F2,MYCTH_2124283
G2Q4F3,MYCTH_2295272
G2Q4F4,MYCTH_113985
G2Q4F6,MYCTH_2295280
G2Q4F8,MYCTH_2295284
G2Q4G1,MYCTH_2295290
G2Q4G2,MYCTH_2295293
G2Q4G3,MYCTH_110298
G2Q4G5,MYCTH_2106471
G2Q4G6,MYCTH_2295298
G2Q4G7,MYCTH_2295301
G2Q4G8,MYCTH_23848
G2Q4G9,MYCTH_2295307
G2Q4H0,MYCTH_2295309
G2Q4H1,MYCTH_2295311
G2Q4H2,MYCTH_2295315
G2Q4H4,MYCTH_2295321
G2Q4H5,MYCTH_2295324
G2Q4H6,MYCTH_2122524
G2Q4H8,MYCTH_2055981
G2Q4H9,MYCTH_2295331
G2Q4I0,MYCTH_62593
G2Q4I1,MYCTH_2295337
G2Q4I2,MYCTH_2039088
G2Q4I3,MYCTH_2295338
G2Q4I4,MYCTH_2295344
G2Q4I5,MYCTH_2295346
G2Q4I6,MYCTH_2295347
G2Q4I7,MYCTH_2122535
G2Q4I8,MYCTH_2295350
G2Q4I9,MYCTH_2295353
G2Q4J1,MYCTH_2295355
G2Q4J2,MYCTH_2295358
G2Q4J4,MYCTH_2295362
G2Q4J5,MYCTH_2295366
G2Q4J7,MYCTH_76367
G2Q4J8,MYCTH_2114599
G2Q4J9,MYCTH_44604
G2Q4K0,MYCTH_2295383
G2Q4K1,MYCTH_2114610
G2Q4K2,MYCTH_41181
G2Q4K3,MYCTH_62625
G2Q4K4,MYCTH_99098
G2Q4K5,MYCTH_2295391
G2Q4K7,MYCTH_2123392
G2Q4K8,MYCTH_2123395
G2Q4K9,MYCTH_2297128
G2Q4L0,MYCTH_2297131
G2Q4L1,MYCTH_2297132
G2Q4L2,MYCTH_2297133
G2Q4L3,MYCTH_2297134
G2Q4L4,MYCTH_2123398
G2Q4L5,MYCTH_2297138
G2Q4L6,MYCTH_2297142
G2Q4L7,MYCTH_2089137
G2Q4L8,MYCTH_2115324
G2Q4L9,MYCTH_114497
G2Q4M0,MYCTH_110651
G2Q4M1,MYCTH_2297159
G2Q4M2,MYCTH_2055941
G2Q4M4,MYCTH_2107239
G2Q4M5,MYCTH_91932
G2Q4M6,MYCTH_64004
G2Q4M7,MYCTH_2297165
G2Q4M8,MYCTH_2297167
G2Q4M9,MYCTH_2297169
G2Q4N0,MYCTH_2123414
G2Q4N1,MYCTH_2297170
G2Q4N2,MYCTH_2297171
G2Q4N3,MYCTH_2297174
G2Q4N4,MYCTH_42730
G2Q4N5,MYCTH_2297176
G2Q4N6,MYCTH_2297177
G2Q4N7,MYCTH_2297179
G2Q4N8,MYCTH_2076551
G2Q4N9,MYCTH_2297182
G2Q4P0,MYCTH_2297184
G2Q4P1,MYCTH_2297186
G2Q4P2,MYCTH_2115336
G2Q4P3,MYCTH_2297192
G2Q4P4,MYCTH_2297195
G2Q4P5,MYCTH_2115339
G2Q4P6,MYCTH_2115340
G2Q4P7,MYCTH_2089163
G2Q4P8,MYCTH_2297201
G2Q4P9,MYCTH_2297204
G2Q4Q0,MYCTH_2297207
G2Q4Q1,MYCTH_2297208
G2Q4Q2,MYCTH_77631
G2Q4Q4,MYCTH_2297214
G2Q4Q5,MYCTH_64049
G2Q4Q6,MYCTH_2107271
G2Q4Q7,MYCTH_99814
G2Q4Q8,MYCTH_2053156
G2Q4Q9,MYCTH_2116084
G2Q4R0,MYCTH_2299077
G2Q4R1,MYCTH_2299079
G2Q4R2,MYCTH_2299081
G2Q4R5,MYCTH_2299089
G2Q4R6,MYCTH_39591
G2Q4S0,MYCTH_112996
G2Q4S1,MYCTH_40920
G2Q4S2,MYCTH_2299107
G2Q4S3,MYCTH_2299109
G2Q4S4,MYCTH_2299110
G2Q4S5,MYCTH_2299111
G2Q4S7,MYCTH_2299115
G2Q4S8,MYCTH_122893
G2Q4T0,MYCTH_2299123
G2Q4T1,MYCTH_2035701
G2Q4T3,MYCTH_2299128
G2Q4T5,MYCTH_2299133
G2Q4T7,MYCTH_2299136
G2Q4T8,MYCTH_2299137
G2Q4T9,MYCTH_2299139
G2Q4U1,MYCTH_2051357
G2Q4U2,MYCTH_2299145
G2Q4U3,MYCTH_2299147
G2Q4U5,MYCTH_2049301
G2Q4U6,MYCTH_2299151
G2Q4U7,MYCTH_2299152
G2Q4U9,MYCTH_2116126
G2Q4V0,MYCTH_2299157
G2Q4V1,MYCTH_2054578
G2Q4V2,MYCTH_104887
G2Q4V5,MYCTH_2299167
G2Q4V6,MYCTH_2050929
G2Q4V8,MYCTH_2299174
G2Q4V9,MYCTH_2299175
G2Q4W1,MYCTH_2299178
G2Q4W2,MYCTH_2050951
G2Q4W3,MYCTH_2106506
G2Q4W4,MYCTH_2295396
G2Q4W5,MYCTH_2295397
G2Q4W6,MYCTH_2131761
G2Q4W7,MYCTH_2136712
G2Q4W8,MYCTH_2122561
G2Q4X0,MYCTH_99103
G2Q4X1,MYCTH_2295405
G2Q4X2,MYCTH_2295409
G2Q4X3,MYCTH_2114617
G2Q4X4,MYCTH_41800
G2Q4X5,MYCTH_2295414
G2Q4X6,MYCTH_2295416
G2Q4X8,MYCTH_76393
G2Q4X9,MYCTH_2295424
G2Q4Y3,MYCTH_2122575
G2Q4Y4,MYCTH_2295431
G2Q4Y5,MYCTH_2295432
G2Q4Y6,MYCTH_2295433
G2Q4Y7,MYCTH_2295436
G2Q4Y8,MYCTH_2295438
G2Q4Y9,MYCTH_2050101
G2Q4Z0,MYCTH_2295439
G2Q4Z1,MYCTH_2295441
G2Q4Z2,MYCTH_2030361
G2Q4Z5,MYCTH_43941
G2Q4Z6,MYCTH_2313501
G2Q4Z7,MYCTH_91240
G2Q4Z8,MYCTH_2295490
G2Q4Z9,MYCTH_2122605
G2Q500,MYCTH_2114650
G2Q502,MYCTH_2295498
G2Q503,MYCTH_2122609
G2Q504,MYCTH_2295501
G2Q505,MYCTH_2122612
G2Q508,MYCTH_43648
G2Q509,MYCTH_2295502
G2Q510,MYCTH_2297217
G2Q511,MYCTH_2123451
G2Q514,MYCTH_2297229
G2Q515,MYCTH_2297230
G2Q516,MYCTH_2297239
G2Q517,MYCTH_2123458
G2Q518,MYCTH_2297242
G2Q519,MYCTH_2297243
G2Q520,MYCTH_2297244
G2Q522,MYCTH_2297246
G2Q523,MYCTH_2297247
G2Q525,MYCTH_2297251
G2Q526,MYCTH_2297253
G2Q531,MYCTH_2297265
G2Q533,MYCTH_2297268
G2Q534,MYCTH_2107294
G2Q535,MYCTH_2297273
G2Q536,MYCTH_110674
G2Q537,MYCTH_2297279
G2Q538,MYCTH_2107298
G2Q540,MYCTH_2297284
G2Q541,MYCTH_99838
G2Q542,MYCTH_2297287
G2Q543,MYCTH_2297289
G2Q544,MYCTH_2297291
G2Q545,MYCTH_2297292
G2Q546,MYCTH_2297294
G2Q547,MYCTH_2050031
G2Q548,MYCTH_2297296
G2Q549,MYCTH_2297299
G2Q550,MYCTH_64095
G2Q551,MYCTH_44230
G2Q552,MYCTH_41142
G2Q553,MYCTH_2297305
G2Q554,MYCTH_2297307
G2Q555,MYCTH_2297308
G2Q557,MYCTH_2123495
G2Q558,MYCTH_2297312
G2Q559,MYCTH_2313872
G2Q560,MYCTH_99853
G2Q562,MYCTH_2299180
G2Q563,MYCTH_2299181
G2Q564,MYCTH_2299183
G2Q565,MYCTH_2299189
G2Q568,MYCTH_73708
G2Q570,MYCTH_89563
G2Q571,MYCTH_2299204
G2Q574,MYCTH_2299213
G2Q576,MYCTH_2299218
G2Q577,MYCTH_2299220
G2Q580,MYCTH_2132770
G2Q581,MYCTH_73679
G2Q582,MYCTH_2314244
G2Q584,MYCTH_2033977
G2Q585,MYCTH_2074077
G2Q587,MYCTH_2299252
G2Q588,MYCTH_2299254
G2Q589,MYCTH_59585
G2Q591,MYCTH_2299262
G2Q593,MYCTH_2299268
G2Q595,MYCTH_2299276
G2Q596,MYCTH_2299277
G2Q597,MYCTH_2299279
G2Q598,MYCTH_2314252
G2Q599,MYCTH_2086714
G2Q5A0,MYCTH_2299284
G2Q5A4,MYCTH_89534
G2Q5A5,MYCTH_2299291
G2Q5A6,MYCTH_2299295
G2Q5A7,MYCTH_2299297
G2Q5B0,MYCTH_2299302
G2Q5B1,MYCTH_2086729
G2Q5B2,MYCTH_2299306
G2Q5B4,MYCTH_2299309
G2Q5B5,MYCTH_2086739
G2Q5B6,MYCTH_2122615
G2Q5B7,MYCTH_2295504
G2Q5B8,MYCTH_76450
G2Q5C0,MYCTH_2295506
G2Q5C1,MYCTH_91253
G2Q5C2,MYCTH_2295508
G2Q5C5,MYCTH_2295518
G2Q5C6,MYCTH_2122625
G2Q5C8,MYCTH_2141635
G2Q5C9,MYCTH_2295527
G2Q5D0,MYCTH_2051640
G2Q5D1,MYCTH_2087998
G2Q5D2,MYCTH_2122631
G2Q5D3,MYCTH_2055207
G2Q5D4,MYCTH_2106567
G2Q5D5,MYCTH_41714
G2Q5D6,MYCTH_2053048
G2Q5D7,MYCTH_2122637
G2Q5D9,MYCTH_2295555
G2Q5E0,MYCTH_2106573
G2Q5E1,MYCTH_2295558
G2Q5E2,MYCTH_2295561
G2Q5E3,MYCTH_91274
G2Q5E4,MYCTH_2295563
G2Q5E5,MYCTH_2295564
G2Q5E6,MYCTH_91276
G2Q5E7,MYCTH_2295570
G2Q5E8,MYCTH_91278
G2Q5E9,MYCTH_2122648
G2Q5F0,MYCTH_2131805
G2Q5F1,MYCTH_2136757
G2Q5F2,MYCTH_91282
G2Q5F3,MYCTH_2106582
G2Q5F4,MYCTH_2114682
G2Q5F5,MYCTH_2295588
G2Q5F6,MYCTH_2295590
G2Q5F7,MYCTH_2295591
G2Q5F9,MYCTH_62778
G2Q5G0,MYCTH_2295595
G2Q5G1,MYCTH_2295596
G2Q5G2,MYCTH_2295598
G2Q5G3,MYCTH_2295600
G2Q5G6,MYCTH_2295606
G2Q5H0,MYCTH_2137239
G2Q5H1,MYCTH_2297331
G2Q5H2,MYCTH_2297332
G2Q5H3,MYCTH_2089248
G2Q5H4,MYCTH_2115401
G2Q5H5,MYCTH_2297337
G2Q5H6,MYCTH_2297338
G2Q5H7,MYCTH_2123512
G2Q5H8,MYCTH_2115405
G2Q5H9,MYCTH_2297347
G2Q5I0,MYCTH_2297348
G2Q5I1,MYCTH_2054613
G2Q5I2,MYCTH_2297356
G2Q5I5,MYCTH_2297360
G2Q5I6,MYCTH_2089267
G2Q5I8,MYCTH_2297367
G2Q5I9,MYCTH_2297369
G2Q5J2,MYCTH_2297374
G2Q5J3,MYCTH_2297376
G2Q5J4,MYCTH_2123530
G2Q5J5,MYCTH_2115420
G2Q5J6,MYCTH_2297381
G2Q5J7,MYCTH_2297386
G2Q5J9,MYCTH_2297393
G2Q5K0,MYCTH_2297398
G2Q5K2,MYCTH_2297404
G2Q5K3,MYCTH_2297405
G2Q5K4,MYCTH_2297409
G2Q5K5,MYCTH_2297411
G2Q5K6,MYCTH_2297413
G2Q5K7,MYCTH_2297415
G2Q5K8,MYCTH_2297416
G2Q5K9,MYCTH_2089286
G2Q5L0,MYCTH_2297420
G2Q5L2,MYCTH_2297426
G2Q5L4,MYCTH_64173
G2Q5L6,MYCTH_2297437
G2Q5L7,MYCTH_2049706
G2Q5L8,MYCTH_2297440
G2Q5L9,MYCTH_2297441
G2Q5M0,MYCTH_2299314
G2Q5M1,MYCTH_2299316
G2Q5M2,MYCTH_2314258
G2Q5M3,MYCTH_2299319
G2Q5M4,MYCTH_2055575
G2Q5M5,MYCTH_2299321
G2Q5M6,MYCTH_2124399
G2Q5M7,MYCTH_2299322
G2Q5M8,MYCTH_73602
G2Q5M9,MYCTH_73601
G2Q5N0,MYCTH_2053677
G2Q5N1,MYCTH_2299329
G2Q5N2,MYCTH_2299331
G2Q5N3,MYCTH_2074154
G2Q5N4,MYCTH_2086765
G2Q5N6,MYCTH_89510
G2Q5N7,MYCTH_2299337
G2Q5N8,MYCTH_2299338
G2Q5N9,MYCTH_2299339
G2Q5P1,MYCTH_2299343
G2Q5P2,MYCTH_2116212
G2Q5P3,MYCTH_2124418
G2Q5P6,MYCTH_39559
G2Q5P7,MYCTH_2299355
G2Q5P8,MYCTH_2074176
G2Q5P9,MYCTH_2299360
G2Q5Q0,MYCTH_2299362
G2Q5Q1,MYCTH_112924
G2Q5Q2,MYCTH_2299367
G2Q5Q3,MYCTH_2299369
G2Q5Q6,MYCTH_104827
G2Q5Q7,MYCTH_2299379
G2Q5Q8,MYCTH_2299383
G2Q5Q9,MYCTH_2108128
G2Q5R0,MYCTH_2299386
G2Q5R2,MYCTH_2299397
G2Q5R6,MYCTH_2314274
G2Q5R8,MYCTH_2124443
G2Q5R9,MYCTH_2132825
G2Q5S0,MYCTH_2299416
G2Q5S1,MYCTH_2074210
G2Q5S2,MYCTH_2295609
G2Q5S6,MYCTH_2295616
G2Q5S7,MYCTH_2088056
G2Q5S8,MYCTH_76526
G2Q5T0,MYCTH_2295624
G2Q5T1,MYCTH_2122680
G2Q5T3,MYCTH_2295633
G2Q5T4,MYCTH_2039938
G2Q5T5,MYCTH_2295634
G2Q5T6,MYCTH_2295635
G2Q5T7,MYCTH_2295637
G2Q5T8,MYCTH_2122687
G2Q5T9,MYCTH_2020707
G2Q5U0,MYCTH_2114710
G2Q5U3,MYCTH_2106616
G2Q5U4,MYCTH_2122693
G2Q5U5,MYCTH_2295651
G2Q5U6,MYCTH_41997
G2Q5U7,MYCTH_2088086
G2Q5U9,MYCTH_2050866
G2Q5V0,MYCTH_114083
G2Q5V1,MYCTH_2075489
G2Q5V2,MYCTH_2295675
G2Q5V5,MYCTH_2295697
G2Q5V8,MYCTH_2295704
G2Q5W0,MYCTH_2295709
G2Q5W1,MYCTH_105966
G2Q5W2,MYCTH_2122709
G2Q5W3,MYCTH_2295714
G2Q5W4,MYCTH_2295716
G2Q5W5,MYCTH_91334
G2Q5W6,MYCTH_2075498
G2Q5W7,MYCTH_2122713
G2Q5W8,MYCTH_2295718
G2Q5W9,MYCTH_2313555
G2Q5X0,MYCTH_42529
G2Q5X1,MYCTH_2295720
G2Q5X2,MYCTH_2295721
G2Q5X3,MYCTH_2295724
G2Q5X4,MYCTH_2106642
G2Q5X5,MYCTH_2295727
G2Q5X6,MYCTH_2297442
G2Q5X7,MYCTH_2297444
G2Q5X9,MYCTH_2297450
G2Q5Y0,MYCTH_87116
G2Q5Y1,MYCTH_2055988
G2Q5Y2,MYCTH_2297454
G2Q5Y4,MYCTH_2297462
G2Q5Y6,MYCTH_2297467
G2Q5Y7,MYCTH_2107377
G2Q5Y8,MYCTH_2297469
G2Q5Y9,MYCTH_2107379
G2Q5Z0,MYCTH_2123570
G2Q5Z2,MYCTH_2297476
G2Q5Z3,MYCTH_2297477
G2Q5Z4,MYCTH_2313891
G2Q5Z5,MYCTH_2297479
G2Q5Z7,MYCTH_2297483
G2Q5Z8,MYCTH_2297485
G2Q602,MYCTH_2297494
G2Q603,MYCTH_2076744
G2Q606,MYCTH_2297507
G2Q608,MYCTH_2297515
G2Q609,MYCTH_2297516
G2Q610,MYCTH_2297518
G2Q614,MYCTH_2313903
G2Q615,MYCTH_2297532
G2Q616,MYCTH_2115472
G2Q617,MYCTH_2076770
G2Q618,MYCTH_92091
G2Q619,MYCTH_2297538
G2Q622,MYCTH_2297544
G2Q623,MYCTH_2297548
G2Q625,MYCTH_2297552
G2Q626,MYCTH_106442
G2Q627,MYCTH_2297559
G2Q629,MYCTH_2052991
G2Q631,MYCTH_2299428
G2Q632,MYCTH_39101
G2Q635,MYCTH_37848
G2Q636,MYCTH_2299438
G2Q637,MYCTH_2299442
G2Q638,MYCTH_2299445
G2Q639,MYCTH_2051392
G2Q640,MYCTH_2108150
G2Q641,MYCTH_2299448
G2Q643,MYCTH_112905
G2Q644,MYCTH_2299456
G2Q646,MYCTH_2299462
G2Q648,MYCTH_2299469
G2Q649,MYCTH_2299470
G2Q650,MYCTH_2299473
G2Q651,MYCTH_2116256
G2Q652,MYCTH_2299478
