,fluxes,equ,ec-code,kcat_MW,E
R1163_num2,0.0,C181CAR_m + coa_m --> crn_m + ocdce9coa_m,2.3.1.7,587.3035256000003,0.0
R1164_num2,0.0,C182CAR_m + coa_m --> crn_m + lnlccoa_m,2.3.1.7,587.3035256000003,0.0
R1165_num2,0.0,C183CAR_m + coa_m --> crn_m + lnlncacoa_m,2.3.1.7,587.3035256000003,0.0
R1166_num2,0.0,C190CAR_m + coa_m --> C190COA_m + crn_m,2.3.1.7,587.3035256000003,0.0
R1167_num2,0.0,C191CAR_m + coa_m --> C191COA_m + crn_m,2.3.1.7,587.3035256000003,0.0
R1168_num2,0.0,C192CAR_m + coa_m --> C192COA_m + crn_m,2.3.1.7,587.3035256000003,0.0
R1169_num2,0.0,C200CAR_m + coa_m --> C200COA_m + crn_m,2.3.1.7,587.3035256000003,0.0
R1173_num2,0.0,crn_x + pmtcoa_x --> C160CAR_x + coa_x,2.3.1.7,587.3035256000003,0.0
R1174_num2,0.0,crn_x + stcoa_x --> C180CAR_x + coa_x,2.3.1.7,587.3035256000003,0.0
R1179_num2,0.0,h2o_c + nadp_c + pacald_c --> 2.0 h_c + nadph_c + pac_c,1.2.1.5,935.4074217,0.0
R1179_num3,0.0,h2o_c + nadp_c + pacald_c --> 2.0 h_c + nadph_c + pac_c,1.2.1.5,549.3235900000002,0.0
R1179_num4,0.0,h2o_c + nadp_c + pacald_c --> 2.0 h_c + nadph_c + pac_c,1.2.1.5,351.4876733,0.0
R1179_num5,0.0,h2o_c + nadp_c + pacald_c --> 2.0 h_c + nadph_c + pac_c,1.2.1.5,1056.762788,0.0
R1180_num2,0.0,o2_c + phpyr_c --> 2hyoxplac_c + co2_c,1.13.11.27,1923.358089,0.0
R1183_num2,0.0,atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c,6.2.1.30,45.02607697,0.0
R1185_num2,0.0,2phetoh_c + nad_c --> h_c + nadh_c + pacald_c,1.1.1.1,8562.953274,0.0
R1187_num2,0.0,coa_m + oxadpcoa_m --> accoa_m + succoa_m,"2.3.1.16,2.3.1.174",676.4618992000002,0.0
R1187_num3,0.0,coa_m + oxadpcoa_m --> accoa_m + succoa_m,"2.3.1.16,2.3.1.174",672.4796183,0.0
R1187_num4,0.0,coa_m + oxadpcoa_m --> accoa_m + succoa_m,"2.3.1.16,2.3.1.174",550.182445,0.0
R1187_num5,0.0,coa_m + oxadpcoa_m --> accoa_m + succoa_m,"2.3.1.16,2.3.1.174",582.4884429,0.0
R1190_num2,0.0,h2o_m + pad_m --> nh4_m + pac_m,,296.9058497,0.0
R1190_num3,0.0,h2o_m + pad_m --> nh4_m + pac_m,,1227.85782,0.0
R1192_num2,0.0,3dhsk_c --> 34dhbz_c + h2o_c,,851.4654583999999,0.0
R1192_num3,0.0,3dhsk_c --> 34dhbz_c + h2o_c,,218.05518130000002,0.0
R1192_num4,0.0,3dhsk_c --> 34dhbz_c + h2o_c,,349.2986841,0.0
R1193_num2,0.0,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c,2.5.1.54,441.24828489999993,0.0
R1193_num3,0.08721512682843911,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c,2.5.1.54,3008.2718019999998,2.8991770880030048e-05
R1194_num2,0.0,2dda7p_c --> 3dhq_c + pi_c,4.2.3.4,330.2997377,0.0
R1194_num3,0.08721512682843911,2dda7p_c --> 3dhq_c + pi_c,4.2.3.4,1311.6870099999999,6.649080623924081e-05
R1194_num4,0.0,2dda7p_c --> 3dhq_c + pi_c,4.2.3.4,314.0001151,0.0
R1194_num5,0.0,2dda7p_c --> 3dhq_c + pi_c,4.2.3.4,100.56014549999999,0.0
R1194_num6,0.0,2dda7p_c --> 3dhq_c + pi_c,4.2.3.4,161.9983106,0.0
R1195_num2,0.0,3dhq_c --> 3dhsk_c + h2o_c,4.2.1.10,877.1937167000003,0.0
R1195_num3,0.08721512682843911,3dhq_c --> 3dhsk_c + h2o_c,4.2.1.10,3383.3462340000005,2.5777771707782923e-05
R1195_num4,0.0,3dhq_c --> 3dhsk_c + h2o_c,4.2.1.10,944.6735263,0.0
R1195_num5,0.0,3dhq_c --> 3dhsk_c + h2o_c,4.2.1.10,193.5764239,0.0
R1195_num6,0.0,3dhq_c --> 3dhsk_c + h2o_c,4.2.1.10,370.7266743,0.0
R1196_num2,0.0,nad_c + quin_c --> 3dhq_c + h_c + nadh_c,"1.1.1.24,1.1.1.282",778.720425,0.0
R1196_num3,0.0,nad_c + quin_c --> 3dhq_c + h_c + nadh_c,"1.1.1.24,1.1.1.282",3485.5787659999996,0.0
R1196_num4,0.0,nad_c + quin_c --> 3dhq_c + h_c + nadh_c,"1.1.1.24,1.1.1.282",722.6462515,0.0
R1196_num5,0.0,nad_c + quin_c --> 3dhq_c + h_c + nadh_c,"1.1.1.24,1.1.1.282",199.4256275,0.0
R1196_num6,0.0,nad_c + quin_c --> 3dhq_c + h_c + nadh_c,"1.1.1.24,1.1.1.282",370.7266743,0.0
R1197_num2,0.0,3dhsk_c + h_c + nadh_c --> nad_c + skm_c,1.1.1.282,730.9898244,0.0
R1197_num3,0.08721512682843911,3dhsk_c + h_c + nadh_c --> nad_c + skm_c,1.1.1.282,2512.354888,3.4714493260889626e-05
R1197_num4,0.0,3dhsk_c + h_c + nadh_c --> nad_c + skm_c,1.1.1.282,811.010071,0.0
R1197_num5,0.0,3dhsk_c + h_c + nadh_c --> nad_c + skm_c,1.1.1.282,181.71142319999998,0.0
R1197_num6,0.0,3dhsk_c + h_c + nadh_c --> nad_c + skm_c,1.1.1.282,300.9919145,0.0
R1198_num2,0.0,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,"1.1.1.25,1.1.1.282",1011.937295,0.0
R1198_num3,0.0,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,"1.1.1.25,1.1.1.282",2035.216041,0.0
R1198_num4,0.0,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,"1.1.1.25,1.1.1.282",503.6992991,0.0
R1198_num5,0.0,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,"1.1.1.25,1.1.1.282",112.8564646,0.0
R1198_num6,0.0,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,"1.1.1.25,1.1.1.282",257.1063373,0.0
R1199_num2,0.0,atp_c + skm_c --> adp_c + h_c + skm5p_c,2.7.1.71,695.2169392000003,0.0
R1199_num3,0.08721512682843911,atp_c + skm_c --> adp_c + h_c + skm5p_c,2.7.1.71,2451.025656,3.558311460956781e-05
R1199_num4,0.0,atp_c + skm_c --> adp_c + h_c + skm5p_c,2.7.1.71,604.4428506,0.0
R1199_num5,0.0,atp_c + skm_c --> adp_c + h_c + skm5p_c,2.7.1.71,139.5208503,0.0
R1199_num6,0.0,atp_c + skm_c --> adp_c + h_c + skm5p_c,2.7.1.71,276.8358233,0.0
R1200_num2,0.0,pep_c + skm5p_c --> 3psme_c + pi_c,2.5.1.19,590.9383487000001,0.0
R1200_num3,0.08721512682843911,pep_c + skm5p_c --> 3psme_c + pi_c,2.5.1.19,2656.525424,3.2830525934555905e-05
R1200_num4,0.0,pep_c + skm5p_c --> 3psme_c + pi_c,2.5.1.19,622.7068545,0.0
R1200_num5,0.0,pep_c + skm5p_c --> 3psme_c + pi_c,2.5.1.19,143.7366753,0.0
R1200_num6,0.0,pep_c + skm5p_c --> 3psme_c + pi_c,2.5.1.19,250.97882599999997,0.0
R1204_num2,0.021586911651874558,chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c,4.1.3.27,1567.511573,1.3771452806922631e-05
R1213_num2,0.0,atp_c + cinnm_c + coa_c --> CINNAMOYL_COA_c + amp_c + ppi_c,,166.80485330000005,0.0
R1214_num2,0.0,conialdh_c + h2o_c + nadp_c --> fer_c + 2.0 h_c + nadph_c,1.2.1.68,,
R1214_num3,0.0,conialdh_c + h2o_c + nadp_c --> fer_c + 2.0 h_c + nadph_c,1.2.1.68,,
R1214_num4,0.0,conialdh_c + h2o_c + nadp_c --> fer_c + 2.0 h_c + nadph_c,1.2.1.68,,
R1214_num5,0.0,conialdh_c + h2o_c + nadp_c --> fer_c + 2.0 h_c + nadph_c,1.2.1.68,,
R1215_num2,0.0,conialdh_c + h2o_c + nad_c --> fer_c + 2.0 h_c + nadh_c,1.2.1.68,,
R1215_num3,0.0,conialdh_c + h2o_c + nad_c --> fer_c + 2.0 h_c + nadh_c,1.2.1.68,,
R1215_num4,0.0,conialdh_c + h2o_c + nad_c --> fer_c + 2.0 h_c + nadh_c,1.2.1.68,,
R1215_num5,0.0,conialdh_c + h2o_c + nad_c --> fer_c + 2.0 h_c + nadh_c,1.2.1.68,,
R1216_num2,0.0,atp_m + cinnm_m + coa_m --> CINNAMOYL_COA_m + amp_m + ppi_m,,249.93707830000002,0.0
R1217_num2,0.0,atp_x + cinnm_x + coa_x --> CINNAMOYL_COA_x + amp_x + ppi_x,,194.97383200000002,0.0
R1220_num2,0.0,L_1_LYSOPHOSPHATIDATE_x + ocdce9coa_x --> CPD_8268_x + coa_x,2.3.1.51,,
R1220_num3,0.0,L_1_LYSOPHOSPHATIDATE_x + ocdce9coa_x --> CPD_8268_x + coa_x,2.3.1.51,,
R1227_num2,0.0,PHN_c + h_c + nadh_c + o2_c --> PHNO_c + h2o_c + nad_c,1.14.13.-,,
R1227_num3,0.0,PHN_c + h_c + nadh_c + o2_c --> PHNO_c + h2o_c + nad_c,1.14.13.-,,
R1234_num2,0.0,apocytc_m + 2.0 h_m + pheme_m --> cytc_m,4.4.1.17,,
R1234_num3,0.0,apocytc_m + 2.0 h_m + pheme_m --> cytc_m,4.4.1.17,,
R1237_num2,0.0,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + h_c,2.1.1.107,411.7830247,0.0
R1238_num2,0.0,dscl_c + nad_c --> 2.0 h_c + nadh_c + srch_c,1.3.1.76,,
R1239_num2,0.0,fe2_c + srch_c --> 2.0 h_c + sheme_c,4.99.1.4,,
R1243_num2,0.0,TRNA_m + atp_m + glu__L_m --> TRNAGLU_m + amp_m + ppi_m,"6.1.1.17,6.1.1.24",1425.019803,0.0
R1244_num2,0.1475717314315938,TRNA_c + atp_c + glu__L_c --> TRNAGLU_c + amp_c + ppi_c,"6.1.1.17,6.1.1.24",1425.019803,0.00010355767065195922
R1251_num2,0.0,h2o_m + oaa_m + ppcoa_m --> 2mcit_m + coa_m + h_m,2.3.3.5,6789.365625,0.0
R1252_num2,0.0,2mcit_m --> 2mcacn_m + h2o_m,4.2.1.79,,
R1255_num2,0.0,PROP_c + atp_c + h_c --> ppadn_c + ppi_c,"6.2.1.1,6.2.1.17",524.6970610000002,0.0
R1256_num2,0.0,coa_c + ppadn_c --> amp_c + h_c + ppcoa_c,"6.2.1.1,6.2.1.17",524.6970610000002,0.0
R1257_num2,0.0,PROP_c + atp_c --> adp_c + ppap_c,2.7.2.15,6443.061597,0.0
R1258_num2,0.0,2hbut_c + nad_c --> 2obut_c + h_c + nadh_c,1.1.1.27,59343.16027000001,0.0
R1259_num2,0.0,2obut_m + 4.0 h_m + thmpp_m --> C21017_m + co2_m,1.2.4.4,550.8009543,0.0
R1260_num2,0.0,C21017_m + LIPO_m --> C21018_m + 3.0 h_m + thmpp_m,1.2.4.4,1608.495196,0.0
R1262_num2,0.0,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c,,755.7389102000003,0.0
R1262_num3,0.0,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c,,1890.787841,0.0
R1262_num4,0.0,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c,,2868.02675,0.0
R1262_num5,0.0,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c,,418.2603318,0.0
R1267_num2,0.0,MAN9GLCNAC2_PROTEINS_m + h2o_m --> CPD_12601_m + MAN8GLCNAC2_PROTEIN_A123B13_m,,2414.386036,0.0
R1267_num3,0.0,MAN9GLCNAC2_PROTEINS_m + h2o_m --> CPD_12601_m + MAN8GLCNAC2_PROTEIN_A123B13_m,,2384.665875,0.0
R1268_num2,0.0,CPD_171_x + PROTEIN_L_SERINE_OR_L_THREONINE_x --> DOLICHOLP_x + O_D_MANNOSYL_PROTEIN_x + h_x,2.4.1.109,,
R1268_num3,0.0,CPD_171_x + PROTEIN_L_SERINE_OR_L_THREONINE_x --> DOLICHOLP_x + O_D_MANNOSYL_PROTEIN_x + h_x,2.4.1.109,,
R1279_num2,0.0,atp_c + damp_c --> adp_c + dadp_c,"2.7.4.3,2.7.4.11",4750.163931,0.0
R1279_num3,0.0,atp_c + damp_c --> adp_c + dadp_c,"2.7.4.3,2.7.4.11",1024.335594,0.0
R1280_num2,0.0,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,1.1.1.205,20.31208517,0.0
R1281_num2,0.0,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c,6.3.5.2,96.31843738,0.0
R1281_num3,0.0,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c,6.3.5.2,38.95274728,0.0
R1286_num2,0.0,amp_c + itp_c --> adp_c + idp_c,2.7.4.3,5350.8468189999985,0.0
R1286_num3,0.0,amp_c + itp_c --> adp_c + idp_c,2.7.4.3,1120.024509,0.0
R1302_num2,0.0,gua_c + h2o_c + h_c --> nh4_c + xan_c,3.5.4.3,575.9057862000002,0.0
R1329_num2,0.0,C70COA_m + fad_m + h_m --> C7DCOA_m + fadh2_m,1.3.99.3,,
R1330_num2,0.0,fad_m + 5.0 h_m + ptcoa_m --> fadh2_m + pt2coa_m,1.3.99.3,,
R1336_num2,0.0,adn_c + h2o_c + h_c --> ins_c + nh4_c,3.5.4.4,423.2799216,0.0
R1336_num3,0.0,adn_c + h2o_c + h_c --> ins_c + nh4_c,3.5.4.4,316.1338,0.0
R1338_num2,0.0,adp_c + atp_c + h_c --> ap4a_c + pi_c,2.7.7.53,686.0405807999998,0.0
R1343_num2,0.0,atp_m + dgdp_m --> adp_m + dgtp_m,2.7.4.6,4637.978115,0.0
R1344_num2,0.0,atp_m + gdp_m --> adp_m + gtp_m,2.7.4.6,4778.121496,0.0
R1346_num2,0.0,gdp_m + h2o_m --> gmp_m + h_m + pi_m,3.6.1.42,1493.4275810000001,0.0
R1347_num2,0.0,aps_c + atp_c --> ap4a_c + so4_c,2.7.7.53,573.8247072,0.0
R1353_num2,0.0,h2o_m + itp_m --> h_m + idp_m + pi_m,,2247.635562,0.0
R1354_num2,0.0,gtp_c + h2o_c --> gdp_c + h_c + pi_c,"3.6.5.1,3.6.5.2,3.6.5.3,3.6.5.4,3.6.5.5,3.6.5.6,3.6.1.15",718.7807117000001,0.0
R1354_num3,0.0,gtp_c + h2o_c --> gdp_c + h_c + pi_c,"3.6.5.1,3.6.5.2,3.6.5.3,3.6.5.4,3.6.5.5,3.6.5.6,3.6.1.15",104.5093071,0.0
R1355_num2,0.0,gtp_m + h2o_m --> gdp_m + h_m + pi_m,"3.6.5.1,3.6.5.2,3.6.5.3,3.6.5.4,3.6.5.5,3.6.5.6,3.6.1.15",303.7124108,0.0
R1357_num2,0.046940746059926215,gdp_c + h_c + pep_c --> gtp_c + pyr_c,2.7.1.40,6213.023429,7.555217937988918e-06
R1360_num2,0.006239184665997748,dadp_c + h_c + pep_c --> datp_c + pyr_c,2.7.1.40,6030.794267,1.0345543869964264e-06
R1361_num2,0.006239184665997748,dgdp_c + h_c + pep_c --> dgtp_c + pyr_c,2.7.1.40,6030.794267,1.0345543869964264e-06
R1365_num2,0.0,atp_m + h2o_m --> adp_m + h_m + pi_m,"3.6.1.15,3.6.1.3,3.6.1.5,3.6.1.8",2608.364709,0.0
R1366_num2,0.022094120664134118,gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c,2.4.2.14,,
R1372_num2,0.0,aps_c + atp_c --> adp_c + h_c + paps_c,2.7.1.25,136.94490880000004,0.0
R1378_num2,2.366343352239718,atp_c + udp_c --> adp_c + utp_c,2.7.4.6,4778.121496,0.0004952455382770614
R1381_num2,0.0,atp_c + cdp_c --> adp_c + ctp_c,2.7.4.6,4778.121496,0.0
R1387_num2,0.0,gtp_c + uri_c --> gdp_c + h_c + ump_c,2.7.1.48,226.54396450000002,0.0
R1388_num2,0.0,atp_c + uri_c --> adp_c + h_c + ump_c,"2.7.1.48,2.7.1.213",226.54396450000002,0.0
R1389_num2,0.0,cytd_c + gtp_c --> cmp_c + gdp_c + h_c,2.7.1.48,233.38929610000002,0.0
R1390_num2,0.0,prpp_c + ura_c --> ppi_c + ump_c,2.4.2.9,1755.832773,0.0
R1410_num2,0.006612868453479966,atp_m + dcdp_m --> adp_m + dctp_m,2.7.4.6,4637.978115,1.4258084642730072e-06
R1412_num2,0.0,atp_m + dtdp_m --> adp_m + dttp_m,2.7.4.6,2689.2667850000007,0.0
R1431_num2,0.0,ctp_m + h2o_m --> cdp_m + h_m + pi_m,3.6.1.15,2552.0955559999998,0.0
R1432_num2,0.0,h2o_m + utp_m --> h_m + pi_m + udp_m,3.6.1.15,2265.59861,0.0
R1433_num2,0.0,h2o_m + udp_m --> h_m + pi_m + ump_m,3.6.1.6,2011.263757,0.0
R1434_num2,0.0,cdp_m + h2o_m --> cmp_m + h_m + pi_m,3.6.1.6,1952.2729789999999,0.0
R1436_num2,0.0,dttp_m + h2o_m --> dtdp_m + h_m + pi_m,3.6.1.39,816.8783229,0.0
R1437_num2,0.0,atp_m + udp_m --> adp_m + utp_m,2.7.4.6,4778.121496,0.0
R1442_num2,0.0,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c,2.1.3.2,88.86140244,0.0
R1442_num3,0.022325938070868297,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c,2.1.3.2,713.238568,3.130220247829938e-05
R1450_num2,0.0,h_c + mthgxl_c + nadph_c --> lald__D_c + nadp_c,"1.1.1.78,1.1.1.79",1391.155008,0.0
R1450_num3,0.0,h_c + mthgxl_c + nadph_c --> lald__D_c + nadp_c,"1.1.1.78,1.1.1.79",1112.9608369999999,0.0
R1450_num4,0.0,h_c + mthgxl_c + nadph_c --> lald__D_c + nadp_c,"1.1.1.78,1.1.1.79",882.0416667000003,0.0
R1451_num2,0.0,h2o_c + lald__D_c + nad_c --> 2.0 h_c + lac__D_c + nadh_c,1.2.1.22,581.9939825,0.0
R1451_num3,0.0,h2o_c + lald__D_c + nad_c --> 2.0 h_c + lac__D_c + nadh_c,1.2.1.22,356.3858049,0.0
R1454_num2,0.0,h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c,3.1.2.6,1375.293439,0.0
R1454_num3,0.0,h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c,3.1.2.6,2939.229625,0.0
R1454_num4,0.0,h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c,3.1.2.6,5468.8666299999995,0.0
R1455_num2,0.0,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,6.2.1.1,334.0198031000001,0.0
R1459_num2,0.0,2.0 ficytC_m + lac__L_m --> 2.0 FERO_m + 2.0 h_m + pyr_m,1.1.2.3,4161.579693,0.0
R1459_num3,0.0,2.0 ficytC_m + lac__L_m --> 2.0 FERO_m + 2.0 h_m + pyr_m,1.1.2.3,2003.167916,0.0
R1460_num2,0.0,2.0 ficytC_m + lac__D_m --> 2.0 FERO_m + 2.0 h_m + pyr_m,1.1.2.4,2259.1816010000002,0.0
R1460_num3,0.0,2.0 ficytC_m + lac__D_m --> 2.0 FERO_m + 2.0 h_m + pyr_m,1.1.2.4,326.2934353,0.0
R1460_num4,0.0,2.0 ficytC_m + lac__D_m --> 2.0 FERO_m + 2.0 h_m + pyr_m,1.1.2.4,4314.90208,0.0
R1460_num5,0.0,2.0 ficytC_m + lac__D_m --> 2.0 FERO_m + 2.0 h_m + pyr_m,1.1.2.4,556.1562661,0.0
R1465_num2,0.0,C00201_c + pyr_c --> C00454_c + 2.0 h_c + pep_c,2.7.1.40,6400.759378,0.0
R1472_num2,0.0,nadp_c + retinol_c --> h_c + nadph_c + retinal_c,1.1.1.300,93.81212862,0.0
R1473_num2,0.0,C03024_c + o2_c + retn_c --> C03161_c + C16679_c + h2o_c,"1.14.13.-,1.14.14.-,1.14.14.1",49.25643812,0.0
R1475_num2,0.0,2.0 h_c + nadph_c + o2_c + retn_c --> C16677_c + h2o_c + nadp_c,"1.14.13.-,1.14.14.-,1.14.14.1",27.48977645,0.0
R1476_num2,0.0,nadp_m + retinol_m --> h_m + nadph_m + retinal_m,1.1.1.300,1353.169291,0.0
R1477_num2,0.0,C03024_m + o2_m + retn_m --> C03161_m + C16679_m + h2o_m,"1.14.13.-,1.14.14.-,1.14.14.1",479.6459256,0.0
R1477_num3,0.0,C03024_m + o2_m + retn_m --> C03161_m + C16679_m + h2o_m,"1.14.13.-,1.14.14.-,1.14.14.1",368.19942760000004,0.0
R1479_num2,0.0,h_c + h_m + nadph_m + o2_m + retn_m --> C16677_m + h2o_m + nadp_m,"1.14.13.-,1.14.14.-,1.14.14.1",244.7874264,0.0
R1479_num3,0.0,h_c + h_m + nadph_m + o2_m + retn_m --> C16677_m + h2o_m + nadp_m,"1.14.13.-,1.14.14.-,1.14.14.1",197.054407,0.0
R1484_num2,0.0,C03024_x + o2_x + retn_x --> C03161_x + C16679_x + h2o_x,"1.14.13.-,1.14.14.-,1.14.14.1",200.58538230000002,0.0
R1486_num2,0.0,h_c + h_x + nadph_x + o2_x + retn_x --> C16677_x + h2o_x + nadp_x,"1.14.13.-,1.14.14.-,1.14.14.1",68.68707278,0.0
R1494_num2,0.0,fmn_c + h2o_c --> pi_c + ribflv_c,"3.1.3.2,3.1.3.102",921.5013572,0.0
R1494_num3,0.0,fmn_c + h2o_c --> pi_c + ribflv_c,"3.1.3.2,3.1.3.102",264.693118,0.0
R1494_num4,0.0,fmn_c + h2o_c --> pi_c + ribflv_c,"3.1.3.2,3.1.3.102",185.3766546,0.0
R1494_num5,0.0,fmn_c + h2o_c --> pi_c + ribflv_c,"3.1.3.2,3.1.3.102",51.60177257,0.0
R1494_num6,0.0,fmn_c + h2o_c --> pi_c + ribflv_c,"3.1.3.2,3.1.3.102",121.64620320000002,0.0
R1494_num7,0.0,fmn_c + h2o_c --> pi_c + ribflv_c,"3.1.3.2,3.1.3.102",174.8080113,0.0
R1494_num8,0.0,fmn_c + h2o_c --> pi_c + ribflv_c,"3.1.3.2,3.1.3.102",548.3191512,0.0
R1494_num9,0.0,fmn_c + h2o_c --> pi_c + ribflv_c,"3.1.3.2,3.1.3.102",1553.122857,0.0
R1500_num2,0.0,CPD_10809_c + h2o_c + h_c --> 5aprbu_c + nh4_c,,7498.980907999998,0.0
R1502_num2,0.0,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c,3.5.4.25,749.9899605,0.0
R1508_num2,0.0,atp_c + selmeth_c + trnamet_c --> amp_c + ppi_c + selmethtrna_c,6.1.1.10,649.7831136,0.0
R1510_num2,0.0,C05702_c + selcys_c --> 2.0 h_c + pi_c + selcyst_c,2.5.1.48,637.7263357,0.0
R1510_num3,0.0,C05702_c + selcys_c --> 2.0 h_c + pi_c + selcyst_c,2.5.1.48,632.371944,0.0
R1511_num2,0.0,selcys_c + suchms_c --> h_c + selcyst_c + succ_c,2.5.1.48,973.3600451,0.0
R1511_num3,0.0,selcys_c + suchms_c --> h_c + selcyst_c + succ_c,2.5.1.48,988.3251791000001,0.0
R1519_num2,0.00019142285660015443,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,1.1.1.102,2574.1360019999997,7.436392500296278e-08
R1519_num3,0.0,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,1.1.1.102,1444.1838619999999,0.0
R1519_num4,0.0,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,1.1.1.102,162.00277450000004,0.0
R1522_num2,0.00011752021470076936,C20DHSPH_c + h_c + nadph_c --> C20SPH_c + nadp_c,1.1.1.102,5450.394931,2.1561779685423197e-08
R1522_num3,0.0,C20DHSPH_c + h_c + nadph_c --> C20SPH_c + nadp_c,1.1.1.102,2950.567069,0.0
R1522_num4,0.0,C20DHSPH_c + h_c + nadph_c --> C20SPH_c + nadp_c,1.1.1.102,343.98033430000015,0.0
R1525_num2,0.00016155150883829465,C191DHSPH_c + nadph_c --> C191SPH_c + h_c + nadp_c,1.1.1.102,5450.394931,2.9640330817028395e-08
R1525_num3,0.0,C191DHSPH_c + nadph_c --> C191SPH_c + h_c + nadp_c,1.1.1.102,2950.567069,0.0
R1525_num4,0.0,C191DHSPH_c + nadph_c --> C191SPH_c + h_c + nadp_c,1.1.1.102,343.98033430000015,0.0
R1526_num2,2.490669172816748e-05,psphings_c + stcoa_c --> CERB1A_c + coa_c,"2.3.1.24,2.3.1.291",,
R1527_num2,2.490669172816748e-05,ocdce9coa_c + psphings_c --> CERB1B_c + coa_c,"2.3.1.24,2.3.1.291",,
R1528_num2,2.490669172816748e-05,C20PSPH_c + stcoa_c --> CERB1C_c + coa_c + 3.0 h_c,"2.3.1.24,2.3.1.291",,
R1529_num2,2.490669172816748e-05,C20PSPH_c + ocdce9coa_c --> CERB1D_c + coa_c + 3.0 h_c,"2.3.1.24,2.3.1.291",,
R1530_num2,7.080473657190973e-05,sphgn_c + stcoa_c --> CERB2A_c + coa_c,"2.3.1.24,2.3.1.291",,
R1531_num2,7.080473657190973e-05,ocdce9coa_c + sphgn_c --> CERB2B_c + coa_c,"2.3.1.24,2.3.1.291",,
R1532_num2,3.385341562221719e-05,C20SPH_c + stcoa_c --> CERB2C_c + coa_c + 3.0 h_c,"2.3.1.24,2.3.1.291",,
R1533_num2,3.385341562221719e-05,C20SPH_c + ocdce9coa_c --> CERB2D_c + coa_c + 3.0 h_c,"2.3.1.24,2.3.1.291",,
R1536_num2,8.067566054750029e-05,C191SPH_c + stcoa_c --> CEREB1_c + coa_c + h_c,"2.3.1.24,2.3.1.291",,
R1538_num2,8.087584829079434e-05,C191SPH_c + ocdce9coa_c --> CEREB2_c + coa_c + h_c,"2.3.1.24,2.3.1.291",,
R1540_num2,0.0,GALACTAN_e + h2o_e --> gal_e,3.2.1.23,3344.421589,0.0
R1540_num3,0.0,GALACTAN_e + h2o_e --> gal_e,3.2.1.23,1694.1105760000007,0.0
R1551_num2,0.0,CERB1A_c + h2o_c --> h_c + ocdca_c + psphings_c,3.5.1.23,4645.110189,0.0
R1552_num2,0.0,digalsideho_c + h2o_c --> GALCERA_c + gal_c,3.2.1.22,4223.174274,0.0
R1561_num2,0.0,acoa_x + sphgn_x --> coa_x + dhcrmho_c_x + 5.0 h_c,2.3.1.24,,
R1561_num3,0.0,acoa_x + sphgn_x --> coa_x + dhcrmho_c_x + 5.0 h_c,2.3.1.24,,
R1562_num2,0.0,C12146_x + psphings_x --> coa_x + 5.0 h_x + phcrm_hs_x,2.3.1.24,,
R1562_num3,0.0,C12146_x + psphings_x --> coa_x + 5.0 h_x + phcrm_hs_x,2.3.1.24,,
R1567_num2,0.0,atp_c + fru_c --> adp_c + f6p_c + h_c,"2.7.1.1,2.7.1.4",917.8902525000001,0.0
R1567_num3,0.0,atp_c + fru_c --> adp_c + f6p_c + h_c,"2.7.1.1,2.7.1.4",1058.452965,0.0
R1571_num2,0.0,CELLU_e + h2o_e --> cellb_e,,86.32714084,0.0
R1571_num3,0.0,CELLU_e + h2o_e --> cellb_e,,2439.579103,0.0
R1571_num4,0.0,CELLU_e + h2o_e --> cellb_e,,158.8613186,0.0
R1571_num5,0.0,CELLU_e + h2o_e --> cellb_e,,,
R1571_num6,0.0,CELLU_e + h2o_e --> cellb_e,,2243.0878629999997,0.0
